mz_rt,mz,rt,MPA,Cluster_ID,Cluster_features,Cluster_size
362.9994_0.8383,362.9994,0.8383,16979.8682,Cluster_362.9994_0.8383,362.9994_0.8383;400.9521_0.8304,2
588.2167_2.4048,588.2167,2.4048,12551.0381,Cluster_472.206_2.4123,472.206_2.4123;588.2167_2.4048,2
760.8269_4.138,760.8269,4.138,3358.59025,Cluster_1430.6445_4.14,1430.6445_4.14;1466.6203_4.1399;1483.5565_4.1371;1498.63_4.1395;714.8211_4.1408;737.8242_4.1396;760.8269_4.138,7
383.123_1.5142,383.123,1.5142,1085.3546000000001,Cluster_180.0671_1.4997,180.0671_1.4997;248.0552_1.4995;383.123_1.5142;425.0042_1.4979,4
571.1255_0.7198,571.1255,0.7198,15925.023949999999,571.1255_0.7198,571.1255_0.7198,1
1298.6026_4.1896,1298.6026,4.1896,18460.7549,Cluster_1286.6043_4.1809,1286.6043_4.1809;1298.6026_4.1896;1322.5766_4.1815;1323.5802_4.1814;1324.5775_4.1806;1334.5676_4.175;1344.6015_4.192;1345.6062_4.191;1349.5943_4.1796;1354.5891_4.1804;1385.5194_4.1736;1404.5442_4.1869;1405.5469_4.1948;635.7923_4.1806;642.8003_4.1805;665.8034_4.1818;671.8021_4.1908;688.8062_4.1813;694.8057_4.1898,19
501.1464_3.1308,501.1464,3.1308,16637.77345,501.1464_3.1308,501.1464_3.1308,1
377.1832_5.6252,377.1832,5.6252,7712.4419,377.1832_5.6252,377.1832_5.6252,1
503.1792_4.7821,503.1792,4.7821,143302.39065000002,Cluster_503.1792_4.7821,457.1742_4.7826;493.1492_4.7842;495.1486_4.7779;503.1792_4.7821;557.0967_4.7761,5
663.1988_0.733,663.1988,0.733,29326.961900000002,Cluster_663.1988_0.733,521.1706_0.7268;663.1988_0.733;732.2089_0.7268;813.2401_0.7231,4
539.1762_4.0577,539.1762,4.0577,11738.41605,539.1762_4.0577,539.1762_4.0577,1
474.2459_4.2725,474.2459,4.2725,13168.95115,474.2459_4.2725,474.2459_4.2725,1
605.1926_0.7389,605.1926,0.7389,19872.67875,605.1926_0.7389,605.1926_0.7389,1
396.1764_2.7877,396.1764,2.7877,18059.78515,Cluster_318.1606_2.7777,282.1838_2.7778;318.1606_2.7777;320.158_2.7783;345.1791_2.7841;382.1075_2.7838;396.1764_2.7877,6
1064.5281_4.3122,1064.5281,4.3122,30270.52735,Cluster_1110.5335_4.3121,1064.5281_4.3122;1100.5051_4.3113;1110.5335_4.3121;1132.515_4.3123,4
376.9118_0.5245,376.9118,0.5245,10033.724600000001,376.9118_0.5245,376.9118_0.5245,1
327.2186_6.5407,327.2186,6.5407,3348.3181,327.2186_6.5407,327.2186_6.5407,1
227.9552_1.3055,227.9552,1.3055,2846.19105,Cluster_196.0237_1.3078,196.0237_1.3078;227.9552_1.3055,2
243.1727_3.6785,243.1727,3.6785,16682.32615,243.1727_3.6785,243.1727_3.6785,1
431.9651_1.183,431.9651,1.183,7595.3925500000005,431.9651_1.183,431.9651_1.183,1
476.0953_2.4022,476.0953,2.4022,11087.1665,476.0953_2.4022,476.0953_2.4022,1
323.0993_0.7226,323.0993,0.7226,8833.40335,323.0993_0.7226,323.0993_0.7226,1
173.0464_3.305,173.0464,3.305,63936.88475,Cluster_375.0711_3.3025,173.0464_3.305;375.0711_3.3025;471.0248_3.3119;498.0116_3.3026,4
611.3053_2.7665,611.3053,2.7665,9187.272,611.3053_2.7665,611.3053_2.7665,1
355.0971_3.2427,355.0971,3.2427,87903.35545,Cluster_353.0903_3.25,1083.2465_3.2356;1099.225_3.2344;1105.2399_3.2365;1115.1958_3.2347;1119.1979_3.2353;1136.1708_3.2348;191.0572_3.2348;353.0903_3.25;355.0971_3.2427;451.0632_3.2427;556.0899_3.2326;727.1507_3.2502;729.1665_3.2424;731.1657_3.2415;744.1298_3.2398;744.6308_3.2384;745.1413_3.2423;760.096_3.2433;760.5992_3.2356;932.6677_3.2369;933.1695_3.2354;948.1343_3.2359;948.6357_3.2351,23
399.1009_3.1959,399.1009,3.1959,31932.4551,399.1009_3.1959,399.1009_3.1959,1
1108.5558_4.6387,1108.5558,4.6387,97840.83595000001,Cluster_1154.5617_4.6386,1108.5558_4.6387;1144.5315_4.6395;1145.534_4.6397;1146.5315_4.64;1154.5617_4.6386;1171.5495_4.6376;1176.5416_4.6393;1207.4741_4.6387;1208.4773_4.6369;1222.5468_4.6396;1226.4902_4.6344,11
1110.5335_4.3121,1110.5335,4.3121,32756.3955,Cluster_1110.5335_4.3121,1064.5281_4.3122;1100.5051_4.3113;1110.5335_4.3121;1132.515_4.3123,4
203.084_4.3547,203.084,4.3547,27899.90625,Cluster_245.0949_4.3542,203.084_4.3547;245.0949_4.3542;345.0112_4.3538;389.009_4.354;601.156_4.3521;632.0854_4.3523,6
576.2833_1.8655,576.2833,1.8655,1000.9137000000001,Cluster_445.1889_1.8653,445.1889_1.8653;576.2833_1.8655,2
319.0985_3.0739,319.0985,3.0739,22920.34865,319.0985_3.0739,319.0985_3.0739,1
189.0681_2.3579,189.0681,2.3579,19001.303699999997,189.0681_2.3579,189.0681_2.3579,1
331.9483_0.8097,331.9483,0.8097,4523.915800000001,331.9483_0.8097,331.9483_0.8097,1
982.3406_2.8683,982.3406,2.8683,9436.5742,982.3406_2.8683,982.3406_2.8683,1
377.1832_4.0967,377.1832,4.0967,31910.35545,377.1832_4.0967,377.1832_4.0967,1
485.1497_0.7283,485.1497,0.7283,8812.489249999999,485.1497_0.7283,485.1497_0.7283,1
151.003_5.8849,151.003,5.8849,2632.0526,Cluster_271.0627_5.8816,119.0474_5.882;151.003_5.8849;271.0627_5.8816;329.0193_5.8877;339.0492_5.8822;370.9894_5.8864;415.9839_5.8818;433.9958_5.8827;461.9905_5.8821;541.1154_5.8808;626.0529_5.8814;660.058_5.8814;688.0525_5.8824;904.0862_5.8814,14
677.1384_4.0374,677.1384,4.0374,64352.64845,Cluster_677.1384_4.0374,662.0587_4.0353;665.068_4.0352;667.1042_4.0362;677.1384_4.0374;678.1424_4.0378;679.1389_4.0373;695.0564_4.0348;708.0643_4.0358,8
954.597_0.581,954.597,0.581,19522.88965,Cluster_700.7151_0.5812,1036.5597_0.5814;1038.5585_0.5818;700.7151_0.5812;702.7135_0.5807;784.6761_0.5807;786.6744_0.5805;788.6729_0.5808;868.6371_0.581;870.6356_0.582;872.634_0.5804;952.5983_0.5812;954.597_0.581,12
419.1159_3.5175,419.1159,3.5175,8838.04105,Cluster_351.1311_3.5198,351.1311_3.5198;419.1159_3.5175,2
252.1731_2.9656,252.1731,2.9656,35824.41795,Cluster_288.15_2.971,252.1731_2.9656;288.15_2.971;290.1473_2.9693;298.1784_2.9691,4
340.9472_0.526,340.9472,0.526,10921.17575,340.9472_0.526,340.9472_0.526,1
555.9164_1.122,555.9164,1.122,7054.5159,555.9164_1.122,555.9164_1.122,1
204.0888_2.125,204.0888,2.125,17292.7012,204.0888_2.125,204.0888_2.125,1
677.1529_5.3504,677.1529,5.3504,434875.09375,Cluster_677.1529_5.3504,161.0281_5.3499;337.0663_5.3585;338.074_5.3512;338.5757_5.3502;349.0649_5.3512;364.5295_5.351;515.1207_5.3506;677.1529_5.3504;697.118_5.3588;699.1339_5.3508;715.1043_5.3506;730.063_5.3501;775.0634_5.3571;799.0581_5.3504,14
438.0131_0.6538,438.0131,0.6538,7510.682650000001,438.0131_0.6538,438.0131_0.6538,1
349.0568_3.076,349.0568,3.076,19207.3496,Cluster_341.09_3.0656,281.0682_3.0758;341.09_3.0656;342.0931_3.0622;349.0568_3.076,4
664.0564_2.0102,664.0564,2.0102,4313.5803,Cluster_611.1458_2.0062,611.1457_2.0069;611.1458_2.0062;612.1482_2.0073;613.1452_2.007;633.1273_2.0074;655.1083_2.0084;664.0564_2.0102;665.062_2.0078,8
339.1673_3.9806,339.1673,3.9806,7498.9165,339.1673_3.9806,339.1673_3.9806,1
709.1142_1.0477,709.1142,1.0477,21153.26955,709.1142_1.0477,709.1142_1.0477,1
434.2082_4.5822,434.2082,4.5822,46788.404299999995,Cluster_444.237_4.5825,398.2307_4.5834;434.2082_4.5822;436.206_4.5828;444.237_4.5825;461.2278_4.5854;498.1569_4.5828;512.2234_4.5829;512.2235_4.5829;543.1539_4.581,9
367.02_3.0113,367.02,3.0113,18323.047850000003,Cluster_365.0202_3.0115,365.0202_3.0115;367.02_3.0113;387.0015_3.0125,3
820.2876_2.9391,820.2876,2.9391,9984.86765,820.2876_2.9391,820.2876_2.9391,1
516.2322_2.4027,516.2322,2.4027,14492.798350000001,516.2322_2.4027,516.2322_2.4027,1
458.958_0.7579,458.958,0.7579,11862.1748,458.958_0.7579,458.958_0.7579,1
887.1974_0.7227,887.1974,0.7227,6273.9473,887.1974_0.7227,887.1974_0.7227,1
353.1829_3.7654,353.1829,3.7654,10141.24605,353.1829_3.7654,353.1829_3.7654,1
497.2243_4.6413,497.2243,4.6413,11620.251,497.2243_4.6413,497.2243_4.6413,1
351.1671_3.4198,351.1671,3.4198,8934.44675,351.1671_3.4198,351.1671_3.4198,1
921.2667_4.9637,921.2667,4.9637,5387.696550000001,921.2667_4.9637,921.2667_4.9637,1
377.9554_0.8391,377.9554,0.8391,8360.2915,377.9554_0.8391,377.9554_0.8391,1
517.1337_4.4453,517.1337,4.4453,28051.8506,Cluster_517.1337_4.4453,517.1337_4.4453;539.1159_4.4503;561.1258_4.4506;583.109_4.4514;608.0242_4.4418;617.0591_4.4476,6
399.0481_2.8491,399.0481,2.8491,17054.86915,Cluster_399.0481_2.8491,399.0481_2.8491;481.0077_2.8477,2
408.0008_0.9005,408.0008,0.9005,9545.889149999999,408.0008_0.9005,408.0008_0.9005,1
1036.5597_0.5814,1036.5597,0.5814,16615.10155,Cluster_700.7151_0.5812,1036.5597_0.5814;1038.5585_0.5818;700.7151_0.5812;702.7135_0.5807;784.6761_0.5807;786.6744_0.5805;788.6729_0.5808;868.6371_0.581;870.6356_0.582;872.634_0.5804;952.5983_0.5812;954.597_0.581,12
481.1142_3.7929,481.1142,3.7929,18049.08985,Cluster_491.1437_3.8067,481.1142_3.7929;491.1437_3.8067,2
319.9478_0.8352,319.9478,0.8352,10824.18455,Cluster_289.0168_0.8365,289.0168_0.8365;304.9927_0.8327;319.9478_0.8352,3
452.2008_2.8668,452.2008,2.8668,45406.16795,Cluster_450.2029_2.8675,450.2029_2.8675;452.2008_2.8668;477.2215_2.865;514.1529_2.8615;528.2194_2.8711,5
559.041_0.7126,559.041,0.7126,11375.31495,559.041_0.7126,559.041_0.7126,1
239.1301_6.4005,239.1301,6.4005,8805.57765,239.1301_6.4005,239.1301_6.4005,1
861.3169_4.5224,861.3169,4.5224,6516.6501499999995,Cluster_839.337_4.5217,779.3151_4.5218;839.337_4.5217;861.3169_4.5224;892.2471_4.5212,4
202.0731_2.3178,202.0731,2.3178,14394.109349999999,202.0731_2.3178,202.0731_2.3178,1
665.9339_1.1482,665.9339,1.1482,6846.8300500000005,665.9339_1.1482,665.9339_1.1482,1
301.0764_4.278,301.0764,4.278,7570.77075,301.0764_4.278,301.0764_4.278,1
777.2085_5.0344,777.2085,5.0344,15419.8525,Cluster_677.2851_5.0346,677.2851_5.0346;699.2654_5.0335;777.2085_5.0344,3
569.2582_2.5573,569.2582,2.5573,8314.2905,569.2582_2.5573,569.2582_2.5573,1
430.0172_1.0186,430.0172,1.0186,12581.87595,430.0172_1.0186,430.0172_1.0186,1
369.0701_0.6429,369.0701,0.6429,9217.74655,369.0701_0.6429,369.0701_0.6429,1
359.0997_2.8025,359.0997,2.8025,17309.7754,359.0997_2.8025,359.0997_2.8025,1
441.0147_2.8484,441.0147,2.8484,24353.79495,441.0147_2.8484,441.0147_2.8484,1
656.7978_3.858,656.7978,3.858,16339.02735,Cluster_1314.5987_3.8587,1268.5928_3.8592;1304.5686_3.8591;1305.5707_3.8586;1306.5689_3.8592;1307.5714_3.8595;1312.5783_3.8626;1314.5987_3.8587;1315.6001_3.8586;1316.6027_3.8585;1331.5854_3.8591;1336.5779_3.8583;1337.5806_3.8579;1382.5834_3.8589;1386.5271_3.8584;656.7978_3.858;679.8006_3.8584,16
522.0883_0.865,522.0883,0.865,28419.67185,522.0883_0.865,522.0883_0.865,1
357.1206_4.219,357.1206,4.219,20912.966800000002,357.1206_4.219,357.1206_4.219,1
415.1987_4.7551,415.1987,4.7551,10422.63525,415.1987_4.7551,415.1987_4.7551,1
1226.5818_3.6166,1226.5818,3.6166,19160.934549999998,Cluster_1226.5818_3.6166,1226.5818_3.6166;1262.5577_3.6143;1272.5869_3.6168;1279.4918_3.6171;1289.5751_3.6148;1294.5674_3.6175;1324.5531_3.6167;1340.5729_3.6165;1344.5157_3.6156;630.7778_3.6184;635.7925_3.6168;653.7807_3.6176;658.7954_3.6168,13
687.9206_1.1526,687.9206,1.1526,6721.81445,687.9206_1.1526,687.9206_1.1526,1
589.2511_3.7916,589.2511,3.7916,9143.882300000001,589.2511_3.7916,589.2511_3.7916,1
379.0846_3.1081,379.0846,3.1081,36845.49025,Cluster_343.1048_3.1056,181.0519_3.1051;343.1048_3.1056;344.1116_3.098;379.0846_3.1081;381.0803_3.1087;406.0995_3.1087;443.0287_3.1049,7
568.0578_3.1368,568.0578,3.1368,8212.87795,568.0578_3.1368,568.0578_3.1368,1
459.2248_5.1686,459.2248,5.1686,6960.17115,459.2248_5.1686,459.2248_5.1686,1
349.1881_4.4528,349.1881,4.4528,7161.6633,Cluster_395.1938_4.452,349.1881_4.4528;395.1938_4.452,2
474.1503_0.7278,474.1503,0.7278,8983.796849999999,474.1503_0.7278,474.1503_0.7278,1
439.1837_4.0055,439.1837,4.0055,34487.96875,439.1837_4.0055,439.1837_4.0055,1
238.1573_3.1257,238.1573,3.1257,20914.475599999998,Cluster_238.1573_3.1257,238.1573_3.1257;274.1341_3.1255;276.131_3.123,3
331.029_0.8661,331.029,0.8661,22174.5498,331.029_0.8661,331.029_0.8661,1
513.0184_0.7161,513.0184,0.7161,10451.353500000001,513.0184_0.7161,513.0184_0.7161,1
655.1083_2.0084,655.1083,2.0084,4072.7617,Cluster_611.1458_2.0062,611.1457_2.0069;611.1458_2.0062;612.1482_2.0073;613.1452_2.007;633.1273_2.0074;655.1083_2.0084;664.0564_2.0102;665.062_2.0078,8
340.105_2.3001,340.105,2.3001,10896.954099999999,Cluster_506.1531_2.2997,340.105_2.3001;498.1212_2.3039;506.1531_2.2997;523.1425_2.3045,4
367.1049_3.8354,367.1049,3.8354,9316.37645,367.1049_3.8354,367.1049_3.8354,1
1481.6361_6.1614,1481.6361,6.1614,6976.33615,Cluster_1474.312_6.1633,1473.9756_6.1619;1474.312_6.1633;1474.6452_6.1632;1474.9794_6.1632;1475.6461_6.163;1481.2999_6.1597;1481.6361_6.1614;1481.9699_6.1606;1482.3027_6.1607;1491.6094_6.1576;1491.9463_6.1593;1492.2787_6.1585;1492.6126_6.1566,13
650.2155_0.7153,650.2155,0.7153,6748.50025,650.2155_0.7153,650.2155_0.7153,1
635.0067_1.1964,635.0067,1.1964,7053.1355,635.0067_1.1964,635.0067_1.1964,1
439.1219_3.5096,439.1219,3.5096,26509.08985,Cluster_447.1536_3.5089,437.1238_3.5102;439.1219_3.5096;447.1536_3.5089,3
366.1138_4.5312,366.1138,4.5312,11994.4761,366.1138_4.5312,366.1138_4.5312,1
172.0987_3.871,172.0987,3.871,9005.5127,172.0987_3.871,172.0987_3.871,1
415.163_5.1657,415.163,5.1657,6768.17505,415.163_5.1657,415.163_5.1657,1
1404.5656_4.245,1404.5656,4.245,6152.361800000001,Cluster_1404.5656_4.245,1327.5397_4.2444;1372.5552_4.2449;1373.5579_4.2446;1404.5656_4.245;1405.5682_4.2426,5
644.1763_0.9433,644.1763,0.9433,5177.958,Cluster_643.173_0.9428,643.173_0.9428;644.1763_0.9433,2
606.0774_0.7342,606.0774,0.7342,14544.6455,Cluster_606.0774_0.7342,606.0774_0.7342;606.0785_0.7348,2
488.0014_1.5705,488.0014,1.5705,7178.7312,488.0014_1.5705,488.0014_1.5705,1
500.1785_4.0728,500.1785,4.0728,12656.0337,500.1785_4.0728,500.1785_4.0728,1
335.0618_0.6739,335.0618,0.6739,26347.59865,335.0618_0.6739,335.0618_0.6739,1
431.0358_0.6578,431.0358,0.6578,22856.6133,431.0358_0.6578,431.0358_0.6578,1
297.1203_1.028,297.1203,1.028,14510.8936,297.1203_1.028,297.1203_1.028,1
487.1466_3.2026,487.1466,3.2026,6489.8987,487.1466_3.2026,487.1466_3.2026,1
359.1345_3.0919,359.1345,3.0919,17436.17385,359.1345_3.0919,359.1345_3.0919,1
453.0144_3.2422,453.0144,3.2422,159765.83594999998,Cluster_453.0144_3.2422,379.5457_3.2401;391.0189_3.2414;448.0111_3.2392;451.002_3.2548;453.0144_3.2422;796.0711_3.2463,6
311.0664_4.3537,311.0664,4.3537,20109.1641,Cluster_311.0664_4.3537,311.0664_4.3537;357.0718_4.3542,2
296.0463_0.6613,296.0463,0.6613,7962.48095,296.0463_0.6613,296.0463_0.6613,1
669.1063_1.0143,669.1063,1.0143,31051.21385,669.1063_1.0143,669.1063_1.0143,1
1009.4498_6.0548,1009.4498,6.0548,25204.216800000002,Cluster_1009.4498_6.0548,1009.4498_6.0548;1031.4308_6.0548;1062.3619_6.055;1077.4361_6.0546;1081.3791_6.0544;963.4449_6.0548;999.4206_6.0546,7
606.9906_1.0981,606.9906,1.0981,4377.0319500000005,606.9906_1.0981,606.9906_1.0981,1
696.2879_4.5216,696.2879,4.5216,16263.0674,Cluster_696.2879_4.5216,696.2879_4.5216;764.2746_4.5209,2
658.7954_3.6168,658.7954,3.6168,13613.6621,Cluster_1226.5818_3.6166,1226.5818_3.6166;1262.5577_3.6143;1272.5869_3.6168;1279.4918_3.6171;1289.5751_3.6148;1294.5674_3.6175;1324.5531_3.6167;1340.5729_3.6165;1344.5157_3.6156;630.7778_3.6184;635.7925_3.6168;653.7807_3.6176;658.7954_3.6168,13
491.9958_0.7217,491.9958,0.7217,5750.125,491.9958_0.7217,491.9958_0.7217,1
737.0681_0.7034,737.0681,0.7034,12106.63375,737.0681_0.7034,737.0681_0.7034,1
465.9542_2.8532,465.9542,2.8532,9919.30515,465.9542_2.8532,465.9542_2.8532,1
311.1358_2.576,311.1358,2.576,11220.53565,311.1358_2.576,311.1358_2.576,1
1331.5866_4.2375,1331.5866,4.2375,16235.43505,Cluster_1268.5955_4.2381,1268.5955_4.2381;1310.5666_4.2245;1314.6004_4.2366;1331.585_4.2374;1331.5866_4.2375;1332.589_4.2375;1366.5749_4.2285;669.7714_4.2376;670.7714_4.2369,9
474.1795_4.103,474.1795,4.103,7242.59325,474.1795_4.103,474.1795_4.103,1
287.0913_2.4103,287.0913,2.4103,14786.8608,Cluster_297.1205_2.4108,287.0913_2.4103;297.1205_2.4108,2
579.2656_4.3453,579.2656,4.3453,23314.80175,Cluster_579.2656_4.3453,569.2323_4.3493;571.2362_4.3478;579.2656_4.3453,3
1326.5384_4.2448,1326.5384,4.2448,5044.0197499999995,Cluster_1304.5709_4.2366,1292.5513_4.24;1293.5531_4.2399;1295.0508_4.2407;1295.5529_4.2399;1296.0539_4.2402;1304.5709_4.2366;1309.5745_4.2363;1313.5514_4.2419;1321.5037_4.2431;1322.5089_4.2426;1326.5384_4.2448;1336.5797_4.2427;1352.5442_4.2387;1366.5646_4.2405;1368.5308_4.2407;1382.5843_4.2374;1386.5281_4.2412;1389.5174_4.243;651.7833_4.2356;652.2851_4.2381;656.7983_4.2366;674.786_4.2363;675.2875_4.2357;675.7869_4.235;679.8011_4.2339;706.2572_4.2379,26
433.9958_5.8827,433.9958,5.8827,1310.9118,Cluster_271.0627_5.8816,119.0474_5.882;151.003_5.8849;271.0627_5.8816;329.0193_5.8877;339.0492_5.8822;370.9894_5.8864;415.9839_5.8818;433.9958_5.8827;461.9905_5.8821;541.1154_5.8808;626.0529_5.8814;660.058_5.8814;688.0525_5.8824;904.0862_5.8814,14
967.3826_5.2027,967.3826,5.2027,8155.06105,967.3826_5.2027,967.3826_5.2027,1
361.075_2.5144,361.075,2.5144,8923.1245,Cluster_369.1045_2.5132,359.0775_2.5131;361.075_2.5144;369.1045_2.5132,3
498.1212_2.3039,498.1212,2.3039,11156.00245,Cluster_506.1531_2.2997,340.105_2.3001;498.1212_2.3039;506.1531_2.2997;523.1425_2.3045,4
386.1624_5.6134,386.1624,5.6134,5462.56005,Cluster_386.1624_5.6134,386.1624_5.6134;408.1446_5.6121,2
175.0406_3.5217,175.0406,3.5217,9550.4858,Cluster_355.1051_3.5193,175.0406_3.5217;355.1051_3.5193;391.0816_3.5208;393.0823_3.5196,4
714.8211_4.1408,714.8211,4.1408,2127.139,Cluster_1430.6445_4.14,1430.6445_4.14;1466.6203_4.1399;1483.5565_4.1371;1498.63_4.1395;714.8211_4.1408;737.8242_4.1396;760.8269_4.138,7
630.8768_0.5327,630.8768,0.5327,10712.4702,Cluster_630.8768_0.5327,630.8768_0.5327;632.8755_0.5332;744.8567_0.5418,3
651.7833_4.2356,651.7833,4.2356,6983.43605,Cluster_1304.5709_4.2366,1292.5513_4.24;1293.5531_4.2399;1295.0508_4.2407;1295.5529_4.2399;1296.0539_4.2402;1304.5709_4.2366;1309.5745_4.2363;1313.5514_4.2419;1321.5037_4.2431;1322.5089_4.2426;1326.5384_4.2448;1336.5797_4.2427;1352.5442_4.2387;1366.5646_4.2405;1368.5308_4.2407;1382.5843_4.2374;1386.5281_4.2412;1389.5174_4.243;651.7833_4.2356;652.2851_4.2381;656.7983_4.2366;674.786_4.2363;675.2875_4.2357;675.7869_4.235;679.8011_4.2339;706.2572_4.2379,26
557.1658_3.6241,557.1658,3.6241,45125.7285,557.1658_3.6241,557.1658_3.6241,1
321.1569_3.7559,321.1569,3.7559,12254.43065,321.1569_3.7559,321.1569_3.7559,1
364.0881_1.0054,364.0881,1.0054,10557.92235,364.0881_1.0054,364.0881_1.0054,1
202.0918_4.4509,202.0918,4.4509,33807.402350000004,202.0918_4.4509,202.0918_4.4509,1
509.2248_3.9934,509.2248,3.9934,5649.3594,509.2248_3.9934,509.2248_3.9934,1
499.0617_0.8951,499.0617,0.8951,30215.463900000002,499.0617_0.8951,499.0617_0.8951,1
318.9002_1.1555,318.9002,1.1555,4526.04155,318.9002_1.1555,318.9002_1.1555,1
397.2221_6.4847,397.2221,6.4847,10376.16555,Cluster_329.235_6.4841,329.235_6.4841;397.2221_6.4847;428.1517_6.484;429.1583_6.4847,4
389.0234_0.8853,389.0234,0.8853,18387.87595,389.0234_0.8853,389.0234_0.8853,1
495.1125_0.7026,495.1125,0.7026,28699.528299999998,495.1125_0.7026,495.1125_0.7026,1
342.1359_5.3421,342.1359,5.3421,1301.5532,342.1359_5.3421,342.1359_5.3421,1
325.9948_1.5234,325.9948,1.5234,1856.3101000000001,Cluster_325.9948_1.5234,324.9891_1.5193;325.9948_1.5234,2
1102.5199_4.2962,1102.5199,4.2962,44295.472649999996,Cluster_1112.5508_4.2949,1066.545_4.2949;1102.5199_4.2962;1103.5213_4.2955;1112.5508_4.2949;1119.4553_4.2951;1134.5305_4.2949;1135.5334_4.293;1136.535_4.293;1165.4628_4.295;1180.5359_4.2956;1184.4806_4.295,11
557.0091_0.6508,557.0091,0.6508,9068.699700000001,557.0091_0.6508,557.0091_0.6508,1
287.0573_5.3642,287.0573,5.3642,7226.9336,287.0573_5.3642,287.0573_5.3642,1
365.183_3.9338,365.183,3.9338,14349.813,365.183_3.9338,365.183_3.9338,1
962.4965_4.507,962.4965,4.507,13466.79295,Cluster_916.4917_4.507,1016.4146_4.5067;1030.4848_4.5068;1034.4264_4.5073;1052.4636_4.5067;916.4917_4.507;952.4676_4.5076;953.4711_4.5079;954.4675_4.507;962.4965_4.507;984.4773_4.5072,10
541.1368_0.7085,541.1368,0.7085,16625.25785,Cluster_601.1374_0.697,541.1368_0.7085;601.1374_0.697;601.1375_0.6984;602.1397_0.6977;763.1902_0.6944,5
700.979_0.7416,700.979,0.7416,5888.02735,Cluster_565.049_0.7284,549.0541_0.7289;565.049_0.7284;603.0036_0.7433;700.979_0.7416,4
488.9011_0.5307,488.9011,0.5307,7747.05545,488.9011_0.5307,488.9011_0.5307,1
291.1464_4.5064,291.1464,4.5064,6343.9746,Cluster_337.1522_4.5051,1252.6313_4.5012;249.1356_4.5057;291.1464_4.5064;337.1522_4.5051;435.0608_4.5062;454.0357_4.5078;460.0012_4.5069;461.9985_4.5065;671.2783_4.5037;693.2618_4.5069;724.1896_4.5065,11
465.9543_3.1915,465.9543,3.1915,8107.879150000001,465.9543_3.1915,465.9543_3.1915,1
651.1662_2.6163,651.1662,2.6163,16283.90235,Cluster_629.1855_2.6168,629.1855_2.6168;651.1662_2.6163;682.0957_2.6173,3
657.3141_5.4015,657.3141,5.4015,3145.64855,657.3141_5.4015,657.3141_5.4015,1
350.0713_1.7149,350.0713,1.7149,640.2515000000001,Cluster_130.0877_1.7131,130.0877_1.7131;198.0757_1.7136;231.0202_1.7139;283.1649_1.7134;316.1099_1.7137;350.0713_1.7149;360.0999_1.7143;428.0875_1.7119;462.2409_1.7142,9
208.0238_1.6656,208.0238,1.6656,11810.768049999999,Cluster_142.0515_1.6636,100.0405_1.6635;142.0515_1.6636;208.0238_1.6656;284.9588_1.6628;285.9648_1.6629;395.0711_1.6644;430.9809_1.6608,7
344.0415_2.1541,344.0415,2.1541,5860.335,344.0415_2.1541,344.0415_2.1541,1
381.0684_1.6426,381.0684,1.6426,2451.53075,381.0684_1.6426,381.0684_1.6426,1
540.045_1.5843,540.045,1.5843,4186.3105,Cluster_243.064_1.585,243.064_1.585;279.0406_1.5825;281.0378_1.5813;289.0693_1.5851;311.0511_1.5843;341.0399_1.5782;387.986_1.5865;487.1329_1.5836;540.045_1.5843,9
283.1048_1.6259,283.1048,1.6259,10702.857899999999,283.1048_1.6259,283.1048_1.6259,1
445.9662_1.144,445.9662,1.144,3761.91005,Cluster_447.9602_1.1422,445.9662_1.144;447.9602_1.1422;448.9644_1.1436,3
230.0681_1.833,230.0681,1.833,14035.05125,230.0681_1.833,230.0681_1.833,1
181.0519_3.1051,181.0519,3.1051,28639.6484,Cluster_343.1048_3.1056,181.0519_3.1051;343.1048_3.1056;344.1116_3.098;379.0846_3.1081;381.0803_3.1087;406.0995_3.1087;443.0287_3.1049,7
263.1303_4.4075,263.1303,4.4075,30433.16795,Cluster_461.1597_4.3961,263.1303_4.4075;461.1597_4.3961;463.1587_4.3968;539.176_4.4023,4
441.0137_3.1948,441.0137,3.1948,13869.02585,Cluster_341.0901_3.1929,251.0576_3.1937;341.0901_3.1929;377.065_3.1999;404.0849_3.1992;440.0063_3.1998;441.0137_3.1948;455.0823_3.198;459.0252_3.1963,8
1347.6391_4.9321,1347.6391,4.9321,27496.8125,1347.6391_4.9321,1347.6391_4.9321,1
963.4449_6.0548,963.4449,6.0548,16596.374,Cluster_1009.4498_6.0548,1009.4498_6.0548;1031.4308_6.0548;1062.3619_6.055;1077.4361_6.0546;1081.3791_6.0544;963.4449_6.0548;999.4206_6.0546,7
363.0915_2.4881,363.0915,2.4881,6357.5193,Cluster_295.105_2.4888,295.105_2.4888;363.0915_2.4881,2
859.124_3.8094,859.124,3.8094,11719.579600000001,859.124_3.8094,859.124_3.8094,1
313.0949_3.3465,313.0949,3.3465,13694.95655,313.0949_3.3465,313.0949_3.3465,1
490.8956_0.5328,490.8956,0.5328,7213.040300000001,490.8956_0.5328,490.8956_0.5328,1
371.0652_2.7641,371.0652,2.7641,2036.3913499999999,371.0652_2.7641,371.0652_2.7641,1
